Event_ID,Event_DateTime,Attack_Type_ID,Source_IP_ID,Country_ID,Severity_ID,System_ID,Packets,Bytes_Transferred,Detection_Time_Min,Response_Time_Min,Status
E001739,2024-01-17,AT03,IP0113,C04,S4,SYS03,46908,7417994,7,32,Resolved
E001740,2023-08-11,AT01,IP0255,C05,S4,SYS02,41881,3586822,13,32,Mitigated
E001741,2024-09-06,AT04,IP0265,C04,S1,SYS01,16914,9909555,6,65,Resolved
E001742,2024-05-08,AT01,IP0107,C03,S3,SYS01,26383,740546,1,45,Resolved
E001743,2023-09-28,AT04,IP0299,C04,S3,SYS06,8405,6881076,5,44,Resolved
E001744,2024-02-27,AT02,IP0093,C05,S3,SYS07,35945,1423659,8,29,Mitigated
E001745,2024-04-15,AT07,IP0251,C07,S3,SYS05,44585,4672763,4,33,Resolved
E001746,2023-10-05,AT03,IP0113,C02,S2,SYS07,46164,2438299,14,29,Resolved
E001747,2023-01-05,AT02,IP0127,C07,S3,SYS01,29265,9094456,9,52,Mitigated
E001748,2024-04-17,AT02,IP0059,C06,S2,SYS06,14297,3112417,12,52,Resolved
E001749,2024-06-03,AT05,IP0248,C08,S4,SYS05,6607,1338831,3,53,Resolved
E001750,2024-06-26,AT04,IP0138,C04,S1,SYS07,32973,6604514,3,57,Resolved
E001751,2023-11-09,AT01,IP0134,C06,S4,SYS04,12645,9082590,1,49,Resolved
E001752,2024-08-04,AT06,IP0134,C01,S3,SYS03,45693,6225759,14,37,Resolved
E001753,2023-10-16,AT05,IP0024,C05,S2,SYS04,9166,6148689,3,16,Resolved
E001754,2024-05-25,AT01,IP0275,C04,S4,SYS07,38539,3896568,9,66,Escalated
E001755,2023-01-10,AT01,IP0169,C03,S5,SYS05,31245,3136753,1,17,Escalated
E001756,2023-06-10,AT01,IP0195,C02,S4,SYS07,48918,8358687,8,33,Escalated
E001757,2023-11-05,AT01,IP0284,C02,S2,SYS06,31807,800662,3,9,Mitigated
E001758,2024-07-13,AT03,IP0102,C03,S2,SYS07,11303,1376828,9,53,Escalated
E001759,2023-11-09,AT02,IP0149,C03,S4,SYS03,25762,2776853,2,40,Resolved
E001760,2024-07-13,AT02,IP0128,C01,S3,SYS01,31597,1927346,7,55,Mitigated
E001761,2023-10-30,AT05,IP0257,C07,S3,SYS07,21083,417332,11,60,Resolved
E001762,2023-04-28,AT01,IP0013,C04,S2,SYS06,30816,9324289,7,41,Escalated
E001763,2024-07-08,AT01,IP0064,C07,S2,SYS06,31408,5020347,8,31,Resolved
E001764,2024-01-24,AT01,IP0139,C02,S4,SYS01,5079,5177554,4,39,Mitigated
E001765,2023-04-05,AT03,IP0213,C01,S4,SYS01,7223,8458409,10,52,Escalated
E001766,2024-05-19,AT06,IP0078,C02,S3,SYS06,22507,5078674,13,26,Escalated
E001767,2024-11-15,AT06,IP0160,C06,S2,SYS04,40391,3804187,10,50,Escalated
E001768,2023-05-17,AT05,IP0235,C04,S2,SYS01,12485,5208364,3,19,Resolved
E001769,2024-01-06,AT09,IP0193,C05,S3,SYS04,34784,2439326,9,49,Mitigated
E001770,2024-09-10,AT01,IP0143,C08,S3,SYS03,8878,7656484,10,67,Escalated
E001771,2024-04-15,AT03,IP0009,C08,S2,SYS06,26614,9653109,1,23,Resolved
E001772,2024-05-04,AT09,IP0056,C08,S4,SYS02,13697,1235736,7,61,Escalated
E001773,2023-06-06,AT09,IP0119,C08,S2,SYS03,26199,8226401,6,60,Resolved
E001774,2024-11-11,AT03,IP0171,C03,S3,SYS07,39488,1965501,3,8,Escalated
E001775,2024-07-07,AT09,IP0087,C04,S1,SYS07,28731,2335300,10,57,Resolved
E001776,2024-01-25,AT03,IP0207,C08,S1,SYS05,7066,6351565,7,12,Escalated
E001777,2024-12-26,AT06,IP0031,C08,S4,SYS03,34412,4522747,3,9,Resolved
E001778,2024-02-19,AT01,IP0078,C01,S2,SYS03,43549,9328136,2,39,Escalated
E001779,2024-07-20,AT03,IP0003,C05,S3,SYS06,48167,2644955,11,70,Mitigated
E001780,2023-06-23,AT05,IP0280,C08,S4,SYS03,14883,6008947,13,36,Escalated
E001781,2023-12-18,AT01,IP0248,C02,S3,SYS01,16093,6233401,9,34,Resolved
E001782,2024-04-01,AT04,IP0007,C03,S2,SYS05,10830,3407408,12,27,Escalated
E001783,2023-02-20,AT01,IP0059,C01,S2,SYS04,29511,657715,2,13,Resolved
E001784,2024-11-30,AT01,IP0250,C03,S4,SYS06,33395,3113433,6,21,Escalated
E001785,2024-11-20,AT02,IP0061,C07,S1,SYS03,34466,1952978,3,62,Escalated
E001786,2023-09-04,AT08,IP0268,C06,S3,SYS05,15939,9501594,11,31,Resolved
E001787,2024-03-06,AT03,IP0149,C04,S2,SYS07,43017,8599557,8,15,Escalated
E001788,2023-01-01,AT09,IP0129,C08,S2,SYS04,23268,1879182,4,32,Mitigated
E001789,2024-02-28,AT08,IP0070,C03,S5,SYS05,19161,8078304,14,52,Escalated
E001790,2024-01-05,AT06,IP0214,C03,S1,SYS02,27184,7597674,4,42,Resolved
E001791,2024-10-06,AT01,IP0160,C04,S5,SYS02,40133,1296886,11,38,Escalated
E001792,2023-06-16,AT01,IP0049,C01,S3,SYS05,28557,1481194,1,46,Resolved
E001793,2024-10-02,AT03,IP0287,C04,S1,SYS03,30692,6129050,3,11,Escalated
E001794,2023-04-02,AT01,IP0146,C07,S2,SYS05,38061,5776448,10,65,Escalated
E001795,2024-12-19,AT01,IP0207,C05,S3,SYS05,35996,688162,13,48,Escalated
E001796,2023-01-03,AT04,IP0079,C02,S2,SYS06,49200,6036311,14,20,Mitigated
E001797,2024-04-26,AT01,IP0053,C03,S2,SYS07,28354,8191569,13,68,Escalated
E001798,2023-01-20,AT03,IP0170,C05,S4,SYS07,13444,2796587,5,21,Escalated
E001799,2023-02-08,AT07,IP0243,C04,S3,SYS02,5999,9377755,1,25,Mitigated
E001800,2024-02-21,AT06,IP0047,C03,S5,SYS02,31022,1279568,4,62,Mitigated
E001801,2023-02-28,AT02,IP0040,C01,S1,SYS02,41451,2641781,11,57,Escalated
E001802,2023-09-26,AT06,IP0242,C06,S3,SYS03,34639,8130013,10,21,Escalated
E001803,2024-03-23,AT05,IP0202,C07,S2,SYS07,18079,6387399,10,38,Resolved
E001804,2024-01-16,AT05,IP0268,C06,S2,SYS05,17552,3840079,12,63,Mitigated
E001805,2024-10-18,AT07,IP0086,C05,S4,SYS06,41563,7944286,8,16,Mitigated
E001806,2024-08-01,AT06,IP0251,C05,S3,SYS06,10849,3470116,10,57,Mitigated
E001807,2024-06-02,AT03,IP0179,C03,S3,SYS01,33140,4124389,11,44,Resolved
E001808,2024-12-08,AT07,IP0178,C07,S4,SYS02,31401,7291611,11,35,Escalated
E001809,2024-03-13,AT03,IP0098,C07,S5,SYS03,14963,9456623,12,18,Mitigated
E001810,2024-06-10,AT08,IP0101,C08,S5,SYS03,20437,1230523,3,41,Escalated
E001811,2024-03-22,AT01,IP0169,C02,S3,SYS03,18487,3585256,5,19,Resolved
E001812,2023-07-06,AT03,IP0140,C01,S1,SYS06,16255,9133756,8,48,Resolved
E001813,2023-08-17,AT04,IP0130,C05,S2,SYS06,26305,1052602,12,45,Mitigated
E001814,2024-01-05,AT09,IP0242,C08,S4,SYS04,11448,2498901,11,22,Mitigated
E001815,2023-01-21,AT02,IP0280,C02,S4,SYS01,32881,5907290,13,21,Resolved
E001816,2024-05-08,AT01,IP0079,C03,S4,SYS07,41680,6474908,12,50,Mitigated
E001817,2023-11-29,AT01,IP0062,C01,S4,SYS04,49084,7584614,5,17,Escalated
E001818,2023-11-17,AT05,IP0279,C05,S2,SYS07,24202,1306093,7,20,Mitigated
E001819,2023-07-15,AT04,IP0171,C06,S4,SYS06,6195,9641717,1,55,Mitigated
E001820,2023-06-29,AT08,IP0188,C01,S3,SYS06,10305,5337915,14,44,Resolved
E001821,2023-02-03,AT02,IP0032,C02,S3,SYS02,36385,5909281,13,31,Escalated
E001822,2023-08-21,AT01,IP0089,C08,S2,SYS01,47642,2530929,11,32,Resolved
E001823,2024-09-13,AT04,IP0210,C03,S3,SYS06,49593,2846455,13,22,Escalated
E001824,2024-03-30,AT06,IP0160,C05,S5,SYS05,21494,9513191,13,65,Resolved
E001825,2024-07-12,AT01,IP0045,C08,S3,SYS01,42632,3291963,10,29,Mitigated
E001826,2023-08-08,AT08,IP0045,C03,S2,SYS03,27765,3969005,1,52,Escalated
E001827,2023-08-29,AT04,IP0087,C01,S1,SYS02,10818,6778213,10,48,Escalated
E001828,2024-07-25,AT02,IP0127,C05,S1,SYS07,42124,1088494,14,67,Escalated
E001829,2024-09-24,AT04,IP0098,C03,S5,SYS03,26188,8208507,4,51,Mitigated
E001830,2023-11-22,AT02,IP0143,C03,S2,SYS05,45389,8997174,1,16,Resolved
E001831,2024-09-06,AT02,IP0140,C04,S4,SYS02,46422,3633654,8,14,Resolved
E001832,2023-03-27,AT01,IP0048,C08,S3,SYS03,13349,4947418,6,19,Escalated
E001833,2024-11-17,AT02,IP0268,C08,S4,SYS07,37627,4223244,14,65,Escalated
E001834,2024-01-11,AT04,IP0300,C07,S2,SYS02,7106,2604037,9,14,Escalated
E001835,2023-07-03,AT03,IP0223,C06,S5,SYS06,32482,2886655,8,64,Escalated
E001836,2024-04-22,AT06,IP0258,C05,S2,SYS01,15015,2248652,10,63,Escalated
E001837,2024-10-16,AT05,IP0240,C05,S2,SYS01,35819,4518349,6,46,Mitigated
E001838,2024-07-20,AT03,IP0244,C03,S3,SYS04,19253,3038493,5,25,Escalated
E001839,2023-02-11,AT01,IP0018,C06,S3,SYS06,32768,1738487,14,32,Mitigated
E001840,2024-01-24,AT04,IP0005,C03,S4,SYS04,5178,978269,9,59,Resolved
E001841,2023-06-14,AT01,IP0052,C03,S3,SYS03,46965,7633006,3,24,Resolved
E001842,2023-01-25,AT01,IP0012,C08,S3,SYS07,6217,2494538,14,42,Escalated
E001843,2024-03-16,AT02,IP0223,C07,S3,SYS04,39270,2558020,2,29,Mitigated
E001844,2024-02-18,AT01,IP0173,C08,S2,SYS06,43598,5176703,13,50,Resolved
E001845,2024-06-02,AT01,IP0120,C02,S5,SYS04,35885,2792787,7,53,Resolved
E001846,2023-10-17,AT05,IP0206,C01,S5,SYS02,18527,7891387,12,29,Escalated
E001847,2024-04-18,AT01,IP0269,C04,S2,SYS05,46057,2712705,11,33,Mitigated
E001848,2024-08-26,AT01,IP0028,C02,S2,SYS03,10376,7833290,3,45,Mitigated
E001849,2023-12-26,AT06,IP0085,C08,S3,SYS01,17382,7462481,2,48,Escalated
E001850,2023-07-14,AT01,IP0155,C05,S4,SYS01,16663,8428316,14,19,Mitigated
E001851,2023-09-04,AT01,IP0047,C04,S2,SYS02,8892,5042312,1,28,Escalated
E001852,2024-01-08,AT03,IP0003,C08,S4,SYS02,48352,6669719,2,23,Resolved
E001853,2023-06-13,AT01,IP0202,C04,S3,SYS04,43596,415111,10,20,Escalated
E001854,2024-03-08,AT02,IP0125,C02,S3,SYS04,27340,4107883,8,42,Mitigated
E001855,2023-10-23,AT01,IP0205,C06,S5,SYS03,11668,7448227,7,56,Escalated
E001856,2024-11-09,AT05,IP0202,C02,S3,SYS03,42122,9595179,2,48,Resolved
E001857,2024-12-31,AT04,IP0014,C04,S5,SYS05,43250,882129,1,32,Mitigated
E001858,2024-02-25,AT05,IP0175,C01,S2,SYS05,41039,8291187,13,34,Escalated
E001859,2023-08-21,AT05,IP0118,C03,S5,SYS04,32106,3718789,3,24,Mitigated
E001860,2023-04-09,AT01,IP0048,C06,S2,SYS04,5693,723761,10,38,Escalated
E001861,2024-11-11,AT01,IP0160,C07,S2,SYS06,13623,7939334,2,52,Resolved
E001862,2024-08-19,AT01,IP0216,C03,S5,SYS02,14174,8774106,1,54,Resolved
E001863,2023-08-29,AT04,IP0239,C02,S4,SYS03,9318,2559288,1,15,Escalated
E001864,2023-10-31,AT05,IP0208,C01,S3,SYS02,40190,6480655,4,10,Resolved
E001865,2023-07-02,AT01,IP0233,C01,S3,SYS04,42489,3496859,12,29,Escalated
E001866,2023-06-27,AT09,IP0028,C05,S3,SYS04,47637,4846865,4,62,Resolved
E001867,2023-05-28,AT05,IP0231,C06,S1,SYS07,18679,4649429,2,40,Resolved
E001868,2024-03-07,AT05,IP0187,C02,S4,SYS07,34433,6155245,12,25,Mitigated
E001869,2024-06-10,AT10,IP0197,C02,S3,SYS02,14770,2528581,13,70,Mitigated
E001870,2024-03-09,AT01,IP0133,C04,S5,SYS05,12855,6240994,10,22,Escalated
E001871,2024-09-29,AT05,IP0025,C08,S3,SYS03,35290,9105672,2,22,Mitigated
E001872,2024-06-18,AT01,IP0188,C01,S3,SYS05,22923,344361,6,38,Escalated
E001873,2023-07-04,AT02,IP0152,C01,S3,SYS05,28569,1006030,3,52,Resolved
E001874,2024-03-13,AT01,IP0009,C08,S2,SYS03,41892,6817071,14,54,Resolved
E001875,2024-11-20,AT04,IP0183,C01,S3,SYS05,32199,1889806,12,37,Escalated
E001876,2023-09-30,AT02,IP0274,C02,S2,SYS02,20034,4026427,8,14,Escalated
E001877,2024-12-23,AT01,IP0141,C06,S3,SYS04,40069,1877182,7,47,Escalated
E001878,2023-05-30,AT04,IP0269,C08,S5,SYS01,47427,3109192,1,28,Mitigated
E001879,2023-11-09,AT01,IP0052,C07,S1,SYS05,12216,7648352,1,51,Escalated
E001880,2024-04-18,AT01,IP0155,C07,S5,SYS04,43767,5501882,10,37,Mitigated
E001881,2023-03-14,AT01,IP0041,C07,S4,SYS01,28506,9914615,9,45,Mitigated
E001882,2024-01-29,AT03,IP0264,C04,S5,SYS06,35011,1753986,9,16,Mitigated
E001883,2023-07-20,AT02,IP0224,C05,S3,SYS06,6567,9060774,1,55,Escalated
E001884,2024-09-01,AT05,IP0024,C07,S2,SYS02,16135,158791,3,14,Escalated
E001885,2023-12-18,AT01,IP0107,C01,S1,SYS07,11191,8309842,5,57,Resolved
E001886,2023-08-26,AT04,IP0237,C06,S2,SYS01,9934,7368516,9,60,Mitigated
E001887,2024-06-17,AT01,IP0114,C02,S4,SYS05,44241,5962520,7,22,Resolved
E001888,2023-08-23,AT05,IP0236,C07,S3,SYS06,7963,8516032,5,64,Escalated
E001889,2023-03-14,AT01,IP0286,C01,S2,SYS03,35241,3744221,8,47,Resolved
E001890,2023-10-01,AT01,IP0078,C08,S4,SYS07,44698,4767818,4,35,Escalated
E001891,2023-11-13,AT02,IP0088,C07,S3,SYS03,10111,3838633,5,38,Resolved
E001892,2024-07-15,AT01,IP0041,C08,S4,SYS05,22913,6792666,8,67,Resolved
E001893,2023-06-20,AT01,IP0272,C06,S4,SYS03,11229,2944814,12,29,Resolved
E001894,2024-12-29,AT05,IP0240,C01,S3,SYS02,49789,857758,13,18,Escalated
E001895,2023-04-24,AT03,IP0290,C07,S3,SYS04,14524,8086227,11,60,Mitigated
E001896,2023-06-27,AT05,IP0252,C04,S2,SYS04,47809,9755018,1,16,Escalated
E001897,2024-08-26,AT01,IP0064,C02,S3,SYS04,23402,5397083,8,34,Mitigated
E001898,2023-04-03,AT01,IP0149,C03,S1,SYS07,46477,9725243,3,51,Mitigated
E001899,2024-07-25,AT05,IP0206,C07,S5,SYS03,20029,8577675,7,19,Mitigated
E001900,2023-09-16,AT02,IP0164,C06,S3,SYS06,26961,9432947,1,43,Mitigated
E001901,2023-01-17,AT04,IP0163,C07,S3,SYS02,48673,167952,14,32,Resolved
E001902,2023-06-19,AT02,IP0231,C03,S3,SYS07,16683,9401345,14,45,Mitigated
E001903,2024-12-03,AT02,IP0172,C08,S1,SYS06,49938,7170831,1,8,Mitigated
E001904,2024-11-16,AT04,IP0298,C07,S1,SYS04,13924,4944218,10,32,Resolved
E001905,2023-03-29,AT01,IP0115,C03,S1,SYS05,33380,577563,2,11,Escalated
E001906,2024-06-02,AT03,IP0293,C07,S1,SYS01,9930,3122488,10,54,Resolved
E001907,2023-06-26,AT04,IP0242,C02,S2,SYS03,12770,9093526,3,47,Mitigated
E001908,2024-07-23,AT05,IP0200,C04,S4,SYS07,16240,2131172,4,57,Mitigated
E001909,2023-04-24,AT02,IP0123,C03,S4,SYS04,11544,9201949,6,14,Escalated
E001910,2023-09-27,AT08,IP0151,C02,S2,SYS01,19388,6635791,5,30,Mitigated
E001911,2024-05-29,AT03,IP0228,C04,S3,SYS07,43769,4726940,6,21,Mitigated
E001912,2024-09-03,AT09,IP0057,C06,S3,SYS07,42855,2769086,10,52,Mitigated
E001913,2023-07-22,AT01,IP0036,C01,S4,SYS06,15910,6998501,5,53,Mitigated
E001914,2024-10-16,AT04,IP0267,C08,S3,SYS07,13463,4952033,14,41,Resolved
E001915,2023-06-07,AT01,IP0134,C02,S3,SYS06,24558,8314369,6,51,Escalated
E001916,2023-01-14,AT04,IP0013,C08,S3,SYS04,35954,7240440,3,47,Escalated
E001917,2023-05-21,AT01,IP0021,C06,S4,SYS04,7040,9796337,4,24,Escalated
E001918,2024-10-28,AT08,IP0226,C07,S3,SYS07,27369,7353504,13,54,Mitigated
E001919,2023-01-25,AT01,IP0297,C02,S4,SYS06,26700,2959281,13,47,Mitigated
E001920,2023-01-18,AT02,IP0073,C04,S3,SYS07,10063,3069137,14,31,Resolved
E001921,2023-08-05,AT01,IP0038,C08,S1,SYS06,6258,3560762,7,63,Resolved
E001922,2024-12-15,AT05,IP0176,C05,S4,SYS06,35132,1595166,12,49,Resolved
E001923,2023-06-22,AT01,IP0133,C05,S3,SYS05,5637,7136968,13,25,Mitigated
E001924,2024-02-08,AT05,IP0148,C01,S1,SYS02,31196,6947946,3,28,Resolved
E001925,2023-07-12,AT03,IP0158,C03,S4,SYS05,28641,3213119,1,25,Escalated
E001926,2024-11-22,AT01,IP0151,C03,S4,SYS06,47691,4780078,1,15,Escalated
E001927,2024-10-21,AT01,IP0197,C05,S3,SYS06,49122,6958436,3,13,Mitigated
E001928,2024-02-01,AT01,IP0156,C03,S2,SYS05,42242,9416053,5,27,Mitigated
E001929,2023-06-19,AT01,IP0265,C07,S4,SYS04,42096,9194514,2,10,Escalated
E001930,2023-10-12,AT08,IP0080,C06,S5,SYS05,7773,710784,10,56,Resolved
E001931,2024-03-03,AT02,IP0087,C08,S5,SYS02,44501,4404382,13,60,Resolved
E001932,2023-11-02,AT07,IP0034,C06,S1,SYS02,33887,8931700,10,65,Resolved
E001933,2024-03-14,AT01,IP0062,C04,S2,SYS03,45478,875128,8,44,Resolved
E001934,2023-11-09,AT02,IP0007,C04,S5,SYS06,38158,9171309,7,30,Mitigated
E001935,2024-08-25,AT02,IP0051,C06,S1,SYS05,18570,9566789,1,18,Mitigated
E001936,2023-08-22,AT01,IP0276,C02,S5,SYS07,31723,9737364,3,22,Mitigated
E001937,2024-11-29,AT02,IP0126,C05,S3,SYS07,33401,8021241,3,11,Escalated
E001938,2024-11-02,AT01,IP0126,C04,S5,SYS06,7311,1770411,9,23,Escalated
E001939,2023-08-27,AT02,IP0137,C05,S1,SYS01,14622,5910041,6,13,Escalated
E001940,2023-12-10,AT01,IP0033,C03,S4,SYS05,12806,7178645,1,19,Resolved
E001941,2023-11-25,AT01,IP0300,C08,S2,SYS04,11220,3091992,7,42,Mitigated
E001942,2024-05-10,AT03,IP0164,C02,S4,SYS02,32793,8437388,12,51,Resolved
E001943,2023-02-18,AT01,IP0102,C02,S1,SYS05,13956,4019144,10,15,Escalated
E001944,2024-03-22,AT01,IP0292,C01,S3,SYS05,14864,8838314,10,61,Resolved
E001945,2023-08-11,AT07,IP0227,C04,S1,SYS05,26017,3640765,7,42,Escalated
E001946,2024-06-07,AT04,IP0001,C05,S3,SYS07,23021,4304676,2,52,Resolved
E001947,2024-02-18,AT04,IP0091,C06,S3,SYS05,33402,4627781,13,36,Resolved
E001948,2023-06-09,AT03,IP0154,C05,S5,SYS07,49905,5009334,12,42,Escalated
E001949,2024-07-01,AT01,IP0288,C05,S2,SYS06,36261,8152546,14,67,Resolved
E001950,2024-04-24,AT01,IP0094,C08,S4,SYS01,40561,4502050,12,49,Resolved
E001951,2024-01-22,AT07,IP0254,C03,S3,SYS02,46129,2935512,5,28,Mitigated
E001952,2024-07-12,AT05,IP0049,C08,S3,SYS03,23632,374244,1,43,Escalated
E001953,2024-05-10,AT04,IP0100,C02,S4,SYS07,16369,8957700,11,61,Mitigated
E001954,2023-03-09,AT01,IP0164,C08,S3,SYS01,24369,2084540,1,30,Escalated
E001955,2024-07-06,AT01,IP0293,C03,S3,SYS03,6461,6883048,10,39,Mitigated
E001956,2023-11-24,AT01,IP0088,C03,S2,SYS05,43798,1824931,14,21,Escalated
E001957,2024-12-17,AT01,IP0243,C07,S5,SYS07,18331,7650576,13,55,Escalated
E001958,2023-04-21,AT01,IP0242,C05,S5,SYS03,34550,4773671,7,48,Mitigated
E001959,2024-04-29,AT01,IP0162,C08,S4,SYS03,37503,3423180,9,50,Resolved
E001960,2023-01-03,AT03,IP0003,C07,S4,SYS01,15886,3718558,1,38,Resolved
E001961,2024-06-06,AT02,IP0234,C05,S4,SYS01,37532,9649949,6,15,Escalated
E001962,2024-08-12,AT01,IP0132,C05,S3,SYS07,16063,1433809,9,30,Resolved
E001963,2024-10-16,AT01,IP0196,C06,S3,SYS05,38585,3186395,7,65,Escalated
E001964,2023-10-10,AT05,IP0258,C08,S4,SYS07,7438,6746695,13,36,Resolved
E001965,2023-06-12,AT01,IP0167,C08,S2,SYS06,21983,9289066,13,67,Escalated
E001966,2024-10-04,AT02,IP0024,C07,S5,SYS06,24636,789963,9,68,Escalated
E001967,2024-08-05,AT02,IP0193,C01,S2,SYS01,37916,1133687,2,21,Mitigated
E001968,2024-06-08,AT04,IP0190,C08,S2,SYS03,6646,9065043,2,23,Mitigated
E001969,2023-06-29,AT02,IP0038,C06,S4,SYS07,31515,7660402,4,17,Escalated
E001970,2023-01-20,AT02,IP0078,C05,S2,SYS05,21960,9761399,2,26,Mitigated
E001971,2024-08-23,AT03,IP0168,C05,S3,SYS05,36321,989515,3,37,Escalated
E001972,2023-09-04,AT06,IP0072,C02,S3,SYS07,40740,3564780,12,54,Escalated
E001973,2023-01-14,AT05,IP0185,C08,S2,SYS06,23429,9369088,4,53,Mitigated
E001974,2024-03-23,AT01,IP0236,C06,S3,SYS03,19847,2899703,5,37,Mitigated
E001975,2024-05-19,AT04,IP0131,C01,S4,SYS02,33774,751631,1,55,Mitigated
E001976,2024-10-28,AT04,IP0250,C01,S3,SYS07,33205,1912146,8,56,Escalated
E001977,2024-04-10,AT01,IP0192,C01,S5,SYS05,41288,5905832,11,27,Resolved
E001978,2023-10-27,AT10,IP0168,C08,S5,SYS03,37333,3281807,12,18,Escalated
E001979,2023-11-08,AT01,IP0039,C02,S1,SYS05,31571,370153,2,10,Mitigated
E001980,2024-05-29,AT03,IP0045,C08,S4,SYS05,43230,1259940,3,11,Escalated
E001981,2023-06-23,AT10,IP0221,C05,S4,SYS04,41498,4937645,2,9,Resolved
E001982,2024-06-25,AT07,IP0078,C06,S5,SYS01,37795,738100,5,52,Mitigated
E001983,2023-12-08,AT04,IP0271,C07,S2,SYS01,17453,5463728,4,32,Resolved
E001984,2023-02-08,AT03,IP0200,C01,S1,SYS01,14260,4868585,6,29,Mitigated
E001985,2024-06-17,AT01,IP0115,C06,S2,SYS05,47817,2130624,13,28,Resolved
E001986,2023-03-25,AT04,IP0295,C06,S2,SYS06,10614,2556675,11,46,Escalated
E001987,2023-06-01,AT01,IP0106,C05,S4,SYS02,16687,7874296,7,47,Mitigated
E001988,2024-01-26,AT01,IP0021,C03,S3,SYS05,15148,7552396,1,20,Resolved
E001989,2024-07-15,AT09,IP0162,C04,S2,SYS06,39512,6846389,4,30,Mitigated
E001990,2024-02-11,AT01,IP0139,C04,S2,SYS02,49621,9990704,1,19,Resolved
E001991,2023-03-22,AT01,IP0226,C02,S4,SYS07,28385,4612620,8,46,Resolved
E001992,2023-05-26,AT01,IP0107,C07,S4,SYS01,19671,8511727,14,40,Resolved
E001993,2023-08-14,AT02,IP0195,C02,S2,SYS01,21279,6198147,6,64,Mitigated
E001994,2024-09-05,AT03,IP0265,C02,S3,SYS02,9803,8964721,3,13,Mitigated
E001995,2023-02-23,AT01,IP0184,C06,S3,SYS04,33634,5691845,6,36,Mitigated
E001996,2024-03-15,AT01,IP0260,C06,S1,SYS04,14140,1155374,14,34,Resolved
E001997,2024-04-27,AT03,IP0009,C01,S5,SYS04,17215,8671090,10,55,Resolved
E001998,2024-05-21,AT02,IP0182,C06,S4,SYS03,34753,6763240,9,64,Mitigated
E001999,2023-09-13,AT02,IP0154,C04,S4,SYS06,6982,2886376,7,15,Mitigated
E002000,2023-12-05,AT04,IP0242,C01,S4,SYS03,24954,5913481,3,22,Escalated
E002001,2024-12-05,AT04,IP0073,C04,S2,SYS02,9279,914356,3,56,Escalated
E002002,2024-10-25,AT01,IP0072,C08,S3,SYS07,12312,1262320,2,57,Mitigated
E002003,2024-07-17,AT01,IP0151,C06,S4,SYS05,21192,9161418,2,57,Resolved
E002004,2024-04-25,AT06,IP0090,C03,S3,SYS06,36012,3966692,9,23,Escalated
E002005,2024-01-13,AT01,IP0057,C03,S4,SYS01,17190,4718806,8,67,Resolved
E002006,2024-06-29,AT01,IP0192,C05,S3,SYS05,36944,6478969,6,61,Resolved
E002007,2023-01-16,AT01,IP0015,C08,S1,SYS01,38207,3435430,13,42,Escalated
E002008,2023-10-30,AT07,IP0024,C07,S5,SYS07,12466,904069,9,68,Escalated
E002009,2023-01-20,AT05,IP0052,C01,S2,SYS03,8209,8197186,9,43,Mitigated
E002010,2023-11-16,AT01,IP0058,C08,S5,SYS04,34091,1111987,8,51,Resolved
E002011,2023-09-18,AT07,IP0069,C01,S3,SYS03,19906,114425,1,37,Resolved
E002012,2023-07-15,AT02,IP0066,C06,S5,SYS06,22578,5939485,10,50,Escalated
E002013,2024-05-12,AT02,IP0050,C08,S3,SYS04,20563,5630912,3,50,Escalated
E002014,2023-04-22,AT06,IP0065,C04,S3,SYS05,37352,5851533,4,22,Mitigated
E002015,2024-07-27,AT06,IP0043,C02,S1,SYS06,42463,7002288,13,62,Resolved
E002016,2024-04-14,AT01,IP0128,C04,S3,SYS03,34334,3374073,12,38,Mitigated
E002017,2024-01-20,AT05,IP0237,C05,S2,SYS07,34251,3685530,14,30,Mitigated
E002018,2024-09-25,AT01,IP0075,C01,S2,SYS06,15040,3422678,14,69,Resolved
E002019,2023-01-16,AT04,IP0094,C01,S4,SYS02,14131,9017933,2,49,Escalated
E002020,2024-10-01,AT01,IP0083,C07,S4,SYS03,31626,1207666,11,53,Mitigated
E002021,2023-01-19,AT03,IP0177,C04,S3,SYS06,10962,1118364,4,33,Escalated
E002022,2023-10-30,AT02,IP0233,C05,S5,SYS05,21444,8791195,8,29,Resolved
E002023,2024-07-04,AT01,IP0264,C06,S2,SYS03,48062,2556525,11,64,Mitigated
E002024,2023-07-23,AT01,IP0250,C08,S4,SYS06,29248,4733682,11,54,Mitigated
E002025,2024-03-01,AT04,IP0266,C05,S2,SYS01,9089,2965264,3,41,Resolved
E002026,2024-10-10,AT02,IP0279,C03,S1,SYS01,48237,3110551,9,35,Mitigated
E002027,2024-11-05,AT09,IP0062,C05,S4,SYS02,13104,1756094,11,36,Resolved
E002028,2023-03-06,AT01,IP0043,C03,S3,SYS04,14454,2367784,11,52,Escalated
E002029,2024-02-14,AT01,IP0114,C01,S4,SYS02,46471,3422787,3,49,Escalated
E002030,2024-02-28,AT05,IP0078,C01,S3,SYS07,45428,5672262,10,54,Escalated
E002031,2024-03-16,AT02,IP0272,C03,S2,SYS03,22038,9952619,7,15,Mitigated
E002032,2023-12-19,AT01,IP0116,C03,S2,SYS05,34602,8018791,6,19,Escalated
