Incident_ID,Event_ID,Analyst_ID,Escalation_Level,MTTD_Min,MTTR_Min,Root_Cause,Closed_Flag
INC001784,E001784,A050,Level 2,6,21,Malware Payload,Yes
INC001785,E001785,A019,Level 1,3,62,Zero Day Exploit,Yes
INC001786,E001786,A008,Level 2,11,31,Credential Leak,No
INC001787,E001787,A017,Level 1,8,15,Configuration Weakness,Yes
INC001788,E001788,A006,Level 2,4,32,Credential Leak,Yes
INC001789,E001789,A006,Level 3,14,52,Zero Day Exploit,Yes
INC001790,E001790,A021,Level 1,4,42,Configuration Weakness,No
INC001791,E001791,A011,Level 1,11,38,Credential Leak,Yes
INC001792,E001792,A044,Level 3,1,46,Zero Day Exploit,Yes
INC001793,E001793,A025,Level 3,3,11,User Error,Yes
INC001794,E001794,A049,Level 2,10,65,Credential Leak,Yes
INC001795,E001795,A015,Level 1,13,48,Credential Leak,Yes
INC001796,E001796,A019,Level 1,14,20,Malware Payload,Yes
INC001797,E001797,A013,Level 1,13,68,Configuration Weakness,Yes
INC001798,E001798,A031,Level 1,5,21,Credential Leak,Yes
INC001799,E001799,A039,Level 3,1,25,User Error,No
INC001800,E001800,A030,Level 3,4,62,User Error,Yes
INC001801,E001801,A022,Level 1,11,57,Malware Payload,No
INC001802,E001802,A002,Level 3,10,21,Configuration Weakness,Yes
INC001803,E001803,A001,Level 2,10,38,Credential Leak,No
INC001804,E001804,A015,Level 3,12,63,User Error,Yes
INC001805,E001805,A027,Level 1,8,16,User Error,No
INC001806,E001806,A006,Level 2,10,57,Credential Leak,Yes
INC001807,E001807,A024,Level 1,11,44,User Error,Yes
INC001808,E001808,A016,Level 3,11,35,Configuration Weakness,Yes
INC001809,E001809,A046,Level 1,12,18,Malware Payload,No
INC001810,E001810,A031,Level 1,3,41,Configuration Weakness,No
INC001811,E001811,A027,Level 2,5,19,Credential Leak,Yes
INC001812,E001812,A011,Level 2,8,48,Malware Payload,Yes
INC001813,E001813,A013,Level 2,12,45,Credential Leak,No
INC001814,E001814,A029,Level 2,11,22,Configuration Weakness,No
INC001815,E001815,A038,Level 1,13,21,User Error,No
INC001816,E001816,A006,Level 2,12,50,User Error,Yes
INC001817,E001817,A010,Level 1,5,17,Credential Leak,No
INC001818,E001818,A045,Level 3,7,20,User Error,Yes
INC001819,E001819,A026,Level 1,1,55,User Error,No
INC001820,E001820,A034,Level 3,14,44,Malware Payload,Yes
INC001821,E001821,A026,Level 3,13,31,Malware Payload,Yes
INC001822,E001822,A007,Level 2,11,32,Configuration Weakness,No
INC001823,E001823,A008,Level 1,13,22,Configuration Weakness,No
INC001824,E001824,A011,Level 3,13,65,User Error,Yes
INC001825,E001825,A011,Level 2,10,29,Malware Payload,No
INC001826,E001826,A024,Level 2,1,52,Credential Leak,No
INC001827,E001827,A014,Level 1,10,48,Zero Day Exploit,No
INC001828,E001828,A005,Level 3,14,67,Credential Leak,No
INC001829,E001829,A006,Level 3,4,51,Configuration Weakness,No
INC001830,E001830,A026,Level 3,1,16,User Error,No
INC001831,E001831,A021,Level 3,8,14,Configuration Weakness,No
INC001832,E001832,A031,Level 3,6,19,Configuration Weakness,Yes
INC001833,E001833,A017,Level 1,14,65,Configuration Weakness,Yes
INC001834,E001834,A032,Level 2,9,14,Configuration Weakness,No
INC001835,E001835,A002,Level 2,8,64,Configuration Weakness,Yes
INC001836,E001836,A042,Level 1,10,63,Configuration Weakness,Yes
INC001837,E001837,A044,Level 1,6,46,Credential Leak,Yes
INC001838,E001838,A035,Level 1,5,25,Configuration Weakness,Yes
INC001839,E001839,A030,Level 1,14,32,Configuration Weakness,Yes
INC001840,E001840,A021,Level 2,9,59,Malware Payload,No
INC001841,E001841,A023,Level 2,3,24,User Error,Yes
INC001842,E001842,A002,Level 1,14,42,Malware Payload,Yes
INC001843,E001843,A043,Level 3,2,29,User Error,No
INC001844,E001844,A009,Level 2,13,50,Configuration Weakness,No
INC001845,E001845,A036,Level 1,7,53,User Error,Yes
INC001846,E001846,A008,Level 2,12,29,User Error,Yes
INC001847,E001847,A018,Level 3,11,33,Zero Day Exploit,No
INC001848,E001848,A043,Level 3,3,45,Configuration Weakness,Yes
INC001849,E001849,A017,Level 2,2,48,User Error,No
INC001850,E001850,A043,Level 2,14,19,Credential Leak,Yes
INC001851,E001851,A018,Level 3,1,28,Zero Day Exploit,Yes
INC001852,E001852,A015,Level 1,2,23,Credential Leak,No
INC001853,E001853,A009,Level 3,10,20,Configuration Weakness,Yes
INC001854,E001854,A028,Level 3,8,42,User Error,No
INC001855,E001855,A004,Level 1,7,56,Malware Payload,No
INC001856,E001856,A007,Level 3,2,48,User Error,Yes
INC001857,E001857,A016,Level 2,1,32,Credential Leak,No
INC001858,E001858,A021,Level 1,13,34,Configuration Weakness,No
INC001859,E001859,A019,Level 2,3,24,User Error,No
INC001860,E001860,A013,Level 1,10,38,Configuration Weakness,No
INC001861,E001861,A049,Level 2,2,52,Malware Payload,No
INC001862,E001862,A001,Level 2,1,54,Configuration Weakness,No
INC001863,E001863,A042,Level 2,1,15,Configuration Weakness,Yes
INC001864,E001864,A045,Level 1,4,10,Credential Leak,Yes
INC001865,E001865,A015,Level 3,12,29,User Error,No
INC001866,E001866,A048,Level 1,4,62,Configuration Weakness,Yes
INC001867,E001867,A032,Level 3,2,40,Malware Payload,Yes
INC001868,E001868,A041,Level 2,12,25,Malware Payload,No
INC001869,E001869,A037,Level 3,13,70,User Error,No
INC001870,E001870,A048,Level 2,10,22,Configuration Weakness,Yes
INC001871,E001871,A036,Level 3,2,22,Zero Day Exploit,Yes
INC001872,E001872,A018,Level 1,6,38,User Error,No
INC001873,E001873,A041,Level 2,3,52,Credential Leak,No
INC001874,E001874,A032,Level 1,14,54,Zero Day Exploit,No
INC001875,E001875,A045,Level 1,12,37,User Error,No
INC001876,E001876,A016,Level 2,8,14,Malware Payload,No
INC001877,E001877,A003,Level 1,7,47,Credential Leak,No
INC001878,E001878,A010,Level 2,1,28,Zero Day Exploit,Yes
INC001879,E001879,A043,Level 3,1,51,Credential Leak,No
INC001880,E001880,A004,Level 2,10,37,Configuration Weakness,Yes
INC001881,E001881,A031,Level 1,9,45,Configuration Weakness,Yes
INC001882,E001882,A034,Level 2,9,16,Malware Payload,No
INC001883,E001883,A036,Level 3,1,55,Credential Leak,No
INC001884,E001884,A042,Level 1,3,14,Malware Payload,No
INC001885,E001885,A011,Level 3,5,57,Configuration Weakness,No
INC001886,E001886,A047,Level 3,9,60,User Error,Yes
INC001887,E001887,A039,Level 2,7,22,Credential Leak,Yes
INC001888,E001888,A033,Level 1,5,64,Malware Payload,No
INC001889,E001889,A029,Level 3,8,47,Zero Day Exploit,No
INC001890,E001890,A026,Level 3,4,35,Configuration Weakness,No
INC001891,E001891,A014,Level 3,5,38,Malware Payload,Yes
INC001892,E001892,A019,Level 1,8,67,Credential Leak,Yes
INC001893,E001893,A006,Level 3,12,29,User Error,No
INC001894,E001894,A003,Level 3,13,18,Credential Leak,Yes
INC001895,E001895,A048,Level 2,11,60,Malware Payload,Yes
INC001896,E001896,A033,Level 3,1,16,Configuration Weakness,No
INC001897,E001897,A033,Level 1,8,34,Configuration Weakness,Yes
INC001898,E001898,A010,Level 3,3,51,Configuration Weakness,No
INC001899,E001899,A038,Level 2,7,19,Malware Payload,Yes
INC001900,E001900,A036,Level 1,1,43,Zero Day Exploit,Yes
INC001901,E001901,A016,Level 1,14,32,Zero Day Exploit,No
INC001902,E001902,A025,Level 2,14,45,Credential Leak,Yes
INC001903,E001903,A023,Level 1,1,8,Zero Day Exploit,No
INC001904,E001904,A049,Level 2,10,32,Configuration Weakness,No
INC001905,E001905,A012,Level 3,2,11,Credential Leak,Yes
INC001906,E001906,A017,Level 1,10,54,Zero Day Exploit,No
INC001907,E001907,A012,Level 2,3,47,Credential Leak,Yes
INC001908,E001908,A010,Level 1,4,57,User Error,No
INC001909,E001909,A015,Level 3,6,14,Credential Leak,No
INC001910,E001910,A012,Level 1,5,30,User Error,Yes
INC001911,E001911,A001,Level 3,6,21,User Error,Yes
INC001912,E001912,A003,Level 2,10,52,Malware Payload,Yes
INC001913,E001913,A031,Level 2,5,53,Configuration Weakness,No
INC001914,E001914,A042,Level 3,14,41,Credential Leak,Yes
INC001915,E001915,A040,Level 3,6,51,Malware Payload,No
INC001916,E001916,A010,Level 2,3,47,Configuration Weakness,No
INC001917,E001917,A037,Level 1,4,24,User Error,Yes
INC001918,E001918,A042,Level 1,13,54,Malware Payload,No
INC001919,E001919,A023,Level 3,13,47,Malware Payload,No
INC001920,E001920,A032,Level 3,14,31,Malware Payload,Yes
INC001921,E001921,A026,Level 2,7,63,Zero Day Exploit,No
INC001922,E001922,A014,Level 2,12,49,Malware Payload,No
INC001923,E001923,A030,Level 1,13,25,Zero Day Exploit,Yes
INC001924,E001924,A028,Level 3,3,28,Configuration Weakness,Yes
INC001925,E001925,A038,Level 1,1,25,Configuration Weakness,Yes
INC001926,E001926,A021,Level 1,1,15,Configuration Weakness,Yes
INC001927,E001927,A016,Level 3,3,13,Zero Day Exploit,Yes
INC001928,E001928,A007,Level 1,5,27,Credential Leak,No
INC001929,E001929,A013,Level 2,2,10,Configuration Weakness,Yes
INC001930,E001930,A017,Level 2,10,56,Malware Payload,No
INC001931,E001931,A034,Level 2,13,60,Configuration Weakness,Yes
INC001932,E001932,A014,Level 1,10,65,Zero Day Exploit,Yes
INC001933,E001933,A015,Level 1,8,44,Configuration Weakness,No
INC001934,E001934,A016,Level 3,7,30,User Error,No
INC001935,E001935,A004,Level 3,1,18,Malware Payload,No
INC001936,E001936,A014,Level 3,3,22,Configuration Weakness,Yes
INC001937,E001937,A031,Level 1,3,11,Malware Payload,No
INC001938,E001938,A036,Level 2,9,23,Malware Payload,Yes
INC001939,E001939,A031,Level 3,6,13,Zero Day Exploit,Yes
INC001940,E001940,A015,Level 1,1,19,Credential Leak,Yes
INC001941,E001941,A009,Level 2,7,42,Configuration Weakness,Yes
INC001942,E001942,A040,Level 3,12,51,Zero Day Exploit,No
INC001943,E001943,A005,Level 2,10,15,Configuration Weakness,Yes
INC001944,E001944,A005,Level 2,10,61,Malware Payload,No
INC001945,E001945,A018,Level 3,7,42,Malware Payload,Yes
INC001946,E001946,A035,Level 1,2,52,Zero Day Exploit,No
INC001947,E001947,A041,Level 2,13,36,Credential Leak,Yes
INC001948,E001948,A035,Level 1,12,42,Configuration Weakness,Yes
INC001949,E001949,A014,Level 2,14,67,Configuration Weakness,No
INC001950,E001950,A037,Level 2,12,49,Credential Leak,Yes
INC001951,E001951,A020,Level 2,5,28,User Error,No
INC001952,E001952,A002,Level 2,1,43,Credential Leak,Yes
INC001953,E001953,A001,Level 2,11,61,Zero Day Exploit,No
INC001954,E001954,A021,Level 3,1,30,Malware Payload,Yes
INC001955,E001955,A014,Level 2,10,39,Malware Payload,Yes
INC001956,E001956,A043,Level 1,14,21,Malware Payload,Yes
INC001957,E001957,A043,Level 3,13,55,Zero Day Exploit,Yes
INC001958,E001958,A034,Level 2,7,48,Configuration Weakness,Yes
INC001959,E001959,A047,Level 3,9,50,User Error,No
INC001960,E001960,A031,Level 3,1,38,Malware Payload,Yes
INC001961,E001961,A022,Level 3,6,15,Credential Leak,No
INC001962,E001962,A015,Level 2,9,30,Configuration Weakness,No
INC001963,E001963,A028,Level 2,7,65,Configuration Weakness,No
INC001964,E001964,A016,Level 1,13,36,Configuration Weakness,No
INC001965,E001965,A050,Level 1,13,67,Credential Leak,No
INC001966,E001966,A027,Level 3,9,68,Credential Leak,Yes
INC001967,E001967,A042,Level 3,2,21,Credential Leak,Yes
INC001968,E001968,A049,Level 1,2,23,Configuration Weakness,Yes
INC001969,E001969,A037,Level 1,4,17,Credential Leak,Yes
INC001970,E001970,A007,Level 3,2,26,User Error,No
INC001971,E001971,A048,Level 1,3,37,Configuration Weakness,Yes
INC001972,E001972,A032,Level 1,12,54,Configuration Weakness,Yes
INC001973,E001973,A017,Level 3,4,53,Configuration Weakness,Yes
INC001974,E001974,A032,Level 2,5,37,Malware Payload,Yes
INC001975,E001975,A030,Level 1,1,55,Zero Day Exploit,No
INC001976,E001976,A037,Level 3,8,56,Zero Day Exploit,Yes
INC001977,E001977,A027,Level 1,11,27,Malware Payload,Yes
INC001978,E001978,A004,Level 1,12,18,User Error,No
INC001979,E001979,A034,Level 1,2,10,Configuration Weakness,No
INC001980,E001980,A010,Level 1,3,11,Credential Leak,Yes
INC001981,E001981,A018,Level 2,2,9,User Error,Yes
INC001982,E001982,A020,Level 2,5,52,Malware Payload,No
INC001983,E001983,A031,Level 1,4,32,Zero Day Exploit,No
INC001984,E001984,A021,Level 1,6,29,Credential Leak,No
INC001985,E001985,A009,Level 3,13,28,Malware Payload,Yes
INC001986,E001986,A022,Level 3,11,46,Zero Day Exploit,No
INC001987,E001987,A029,Level 3,7,47,Configuration Weakness,Yes
INC001988,E001988,A002,Level 2,1,20,Zero Day Exploit,Yes
INC001989,E001989,A040,Level 2,4,30,Credential Leak,Yes
INC001990,E001990,A015,Level 2,1,19,User Error,Yes
INC001991,E001991,A035,Level 1,8,46,Malware Payload,No
INC001992,E001992,A035,Level 3,14,40,User Error,No
INC001993,E001993,A021,Level 2,6,64,User Error,No
INC001994,E001994,A048,Level 3,3,13,Malware Payload,Yes
INC001995,E001995,A047,Level 2,6,36,User Error,No
INC001996,E001996,A012,Level 1,14,34,User Error,No
INC001997,E001997,A004,Level 3,10,55,User Error,Yes
INC001998,E001998,A024,Level 3,9,64,User Error,No
INC001999,E001999,A031,Level 2,7,15,Configuration Weakness,Yes
INC002000,E002000,A004,Level 1,3,22,Credential Leak,No
INC002001,E002001,A021,Level 3,3,56,Malware Payload,Yes
INC002002,E002002,A003,Level 1,2,57,Configuration Weakness,Yes
INC002003,E002003,A017,Level 3,2,57,Configuration Weakness,No
INC002004,E002004,A003,Level 2,9,23,Malware Payload,Yes
INC002005,E002005,A025,Level 3,8,67,Credential Leak,Yes
INC002006,E002006,A037,Level 1,6,61,User Error,No
INC002007,E002007,A028,Level 2,13,42,User Error,No
INC002008,E002008,A001,Level 1,9,68,Configuration Weakness,Yes
INC002009,E002009,A019,Level 1,9,43,Configuration Weakness,No
INC002010,E002010,A046,Level 2,8,51,User Error,No
INC002011,E002011,A017,Level 3,1,37,Credential Leak,No
INC002012,E002012,A034,Level 1,10,50,User Error,No
INC002013,E002013,A023,Level 1,3,50,User Error,No
INC002014,E002014,A002,Level 2,4,22,Malware Payload,Yes
INC002015,E002015,A019,Level 2,13,62,Credential Leak,Yes
INC002016,E002016,A021,Level 2,12,38,Credential Leak,Yes
INC002017,E002017,A006,Level 1,14,30,Malware Payload,Yes
INC002018,E002018,A045,Level 2,14,69,Malware Payload,No
INC002019,E002019,A048,Level 1,2,49,Configuration Weakness,Yes
INC002020,E002020,A011,Level 3,11,53,Configuration Weakness,No
INC002021,E002021,A023,Level 1,4,33,User Error,Yes
INC002022,E002022,A036,Level 3,8,29,Configuration Weakness,No
INC002023,E002023,A037,Level 2,11,64,Malware Payload,Yes
INC002024,E002024,A020,Level 1,11,54,Configuration Weakness,No
INC002025,E002025,A002,Level 2,3,41,Configuration Weakness,No
INC002026,E002026,A017,Level 1,9,35,Credential Leak,No
INC002027,E002027,A031,Level 2,11,36,Credential Leak,Yes
INC002028,E002028,A050,Level 1,11,52,Configuration Weakness,Yes
INC002029,E002029,A050,Level 1,3,49,Zero Day Exploit,Yes
INC002030,E002030,A038,Level 2,10,54,Credential Leak,No
INC002031,E002031,A004,Level 1,7,15,User Error,No
INC002032,E002032,A025,Level 1,6,19,Credential Leak,No
INC002033,E002033,A019,Level 2,7,15,Credential Leak,No
INC002034,E002034,A019,Level 2,3,14,Malware Payload,Yes
INC002035,E002035,A017,Level 3,10,39,User Error,Yes
INC002036,E002036,A043,Level 3,3,54,Zero Day Exploit,Yes
INC002037,E002037,A033,Level 1,6,20,Configuration Weakness,Yes
INC002038,E002038,A029,Level 3,7,51,Zero Day Exploit,No
INC002039,E002039,A048,Level 3,10,50,User Error,No
INC002040,E002040,A046,Level 3,11,22,Zero Day Exploit,No
INC002041,E002041,A048,Level 3,10,36,User Error,Yes
INC002042,E002042,A046,Level 2,7,12,User Error,No
INC002043,E002043,A002,Level 1,7,25,Malware Payload,No
INC002044,E002044,A025,Level 2,8,53,Malware Payload,No
INC002045,E002045,A026,Level 1,3,46,Malware Payload,Yes
INC002046,E002046,A042,Level 3,2,40,User Error,No
INC002047,E002047,A036,Level 1,13,24,Credential Leak,Yes
INC002048,E002048,A031,Level 2,6,57,Credential Leak,No
INC002049,E002049,A017,Level 3,10,15,Credential Leak,Yes
INC002050,E002050,A029,Level 3,2,59,Configuration Weakness,No
INC002051,E002051,A016,Level 2,6,32,Zero Day Exploit,No
INC002052,E002052,A008,Level 3,2,53,Configuration Weakness,No
INC002053,E002053,A008,Level 2,8,55,Zero Day Exploit,No
INC002054,E002054,A020,Level 2,7,44,Credential Leak,No
INC002055,E002055,A028,Level 2,9,61,Credential Leak,Yes
INC002056,E002056,A045,Level 3,11,35,Configuration Weakness,Yes
INC002057,E002057,A039,Level 1,4,34,User Error,Yes
INC002058,E002058,A025,Level 2,13,69,Zero Day Exploit,No
INC002059,E002059,A037,Level 3,2,35,Malware Payload,Yes
INC002060,E002060,A008,Level 2,3,37,Credential Leak,No
INC002061,E002061,A001,Level 3,13,41,User Error,No
INC002062,E002062,A049,Level 2,10,41,User Error,Yes
INC002063,E002063,A002,Level 3,7,12,User Error,No
INC002064,E002064,A047,Level 1,14,73,Malware Payload,No
INC002065,E002065,A032,Level 1,8,38,User Error,No
INC002066,E002066,A029,Level 2,4,63,Credential Leak,Yes
INC002067,E002067,A018,Level 1,8,22,User Error,No
INC002068,E002068,A030,Level 1,2,42,Zero Day Exploit,No
INC002069,E002069,A048,Level 1,4,24,Configuration Weakness,No
INC002070,E002070,A024,Level 2,7,58,User Error,No
INC002071,E002071,A003,Level 3,8,13,Malware Payload,No
INC002072,E002072,A030,Level 2,5,28,Zero Day Exploit,No
INC002073,E002073,A025,Level 3,1,53,Zero Day Exploit,No
INC002074,E002074,A017,Level 2,10,68,Malware Payload,No
INC002075,E002075,A023,Level 2,3,39,User Error,No
INC002076,E002076,A025,Level 3,12,69,Credential Leak,Yes
INC002077,E002077,A016,Level 2,14,55,User Error,Yes
INC002078,E002078,A001,Level 3,8,49,User Error,Yes
INC002079,E002079,A037,Level 2,3,18,Zero Day Exploit,Yes
INC002080,E002080,A044,Level 2,9,51,Zero Day Exploit,No
INC002081,E002081,A047,Level 2,7,51,Zero Day Exploit,Yes
INC002082,E002082,A031,Level 2,10,38,Malware Payload,No
INC002083,E002083,A044,Level 3,7,22,Malware Payload,No
INC002084,E002084,A004,Level 3,6,50,Malware Payload,No
INC002085,E002085,A011,Level 3,7,18,Credential Leak,No
INC002086,E002086,A002,Level 1,13,52,Credential Leak,No
INC002087,E002087,A040,Level 3,8,25,Configuration Weakness,Yes
INC002088,E002088,A050,Level 2,4,20,Credential Leak,No
INC002089,E002089,A017,Level 3,14,35,Zero Day Exploit,No
INC002090,E002090,A013,Level 3,10,25,User Error,Yes
INC002091,E002091,A004,Level 2,8,37,Malware Payload,No
INC002092,E002092,A007,Level 2,12,57,User Error,Yes
INC002093,E002093,A031,Level 2,7,32,Credential Leak,No
INC002094,E002094,A009,Level 2,10,51,Credential Leak,Yes
INC002095,E002095,A027,Level 2,7,20,Malware Payload,Yes
INC002096,E002096,A038,Level 1,13,59,Credential Leak,Yes
INC002097,E002097,A044,Level 2,5,32,Malware Payload,No
INC002098,E002098,A002,Level 3,12,67,Credential Leak,Yes
INC002099,E002099,A022,Level 3,13,57,Zero Day Exploit,No
INC002100,E002100,A003,Level 1,12,55,Credential Leak,Yes
INC002101,E002101,A023,Level 2,9,63,Malware Payload,No
INC002102,E002102,A034,Level 1,3,38,Credential Leak,Yes
INC002103,E002103,A014,Level 1,9,17,Credential Leak,Yes
INC002104,E002104,A002,Level 3,14,60,Configuration Weakness,Yes
INC002105,E002105,A014,Level 3,5,12,User Error,Yes
INC002106,E002106,A010,Level 1,8,51,Credential Leak,No
INC002107,E002107,A015,Level 1,1,26,Credential Leak,Yes
INC002108,E002108,A049,Level 2,11,38,Malware Payload,No
INC002109,E002109,A007,Level 3,12,37,Configuration Weakness,Yes
INC002110,E002110,A045,Level 2,9,33,Malware Payload,No
INC002111,E002111,A040,Level 3,6,18,Configuration Weakness,Yes
INC002112,E002112,A042,Level 3,14,36,Zero Day Exploit,No
INC002113,E002113,A027,Level 2,5,64,Configuration Weakness,Yes
INC002114,E002114,A005,Level 1,11,37,Malware Payload,Yes
INC002115,E002115,A036,Level 2,8,54,Malware Payload,Yes
INC002116,E002116,A017,Level 2,2,51,User Error,No
INC002117,E002117,A007,Level 1,5,24,Zero Day Exploit,Yes
INC002118,E002118,A013,Level 1,5,26,Malware Payload,Yes
INC002119,E002119,A024,Level 3,4,31,Credential Leak,No
INC002120,E002120,A044,Level 2,11,56,Malware Payload,No
INC002121,E002121,A010,Level 1,8,33,Malware Payload,No
INC002122,E002122,A013,Level 3,6,50,Zero Day Exploit,No
INC002123,E002123,A023,Level 3,11,24,User Error,Yes
INC002124,E002124,A034,Level 3,9,39,User Error,No
INC002125,E002125,A016,Level 2,7,29,Credential Leak,Yes
INC002126,E002126,A020,Level 3,3,38,Malware Payload,No
INC002127,E002127,A004,Level 3,7,19,Zero Day Exploit,Yes
INC002128,E002128,A047,Level 1,11,62,Credential Leak,No
INC002129,E002129,A009,Level 3,9,63,Configuration Weakness,No
INC002130,E002130,A037,Level 1,12,49,Configuration Weakness,No
INC002131,E002131,A011,Level 2,4,29,Configuration Weakness,No
INC002132,E002132,A023,Level 1,12,27,Zero Day Exploit,No
INC002133,E002133,A029,Level 3,9,66,Malware Payload,Yes
INC002134,E002134,A018,Level 3,4,11,User Error,Yes
INC002135,E002135,A045,Level 2,11,26,Zero Day Exploit,No
INC002136,E002136,A036,Level 3,5,16,Credential Leak,No
